Z	charge	l	mult	delta	grade	source	B	witness	bound
102	45	3	1	0.23872	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	45	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	45	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	45	0	3	0.54847	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	1	3	0.45436	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	2	3	0.32934	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	3	3	0.23872	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	45	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	45	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	45	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	46	0	2	0.53645	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	46	1	2	0.44412	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	46	2	2	0.32157	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	46	3	2	0.32839	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	46	4	2	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	46	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	46	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	46	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	47	0	1	0.5248	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	1	1	0.4342	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	2	1	0.31404	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	3	1	0.32024	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	47	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	47	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	47	0	3	0.5248	computed	the channel equation	6	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	1	3	0.4342	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	2	3	0.31404	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	3	3	0.32024	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	47	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	47	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	47	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	48	0	2	0.47143	computed	the channel equation	5	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	48	1	2	0.42458	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	48	2	2	0.30674	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	48	3	2	0.31234	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	48	4	2	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	48	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	48	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	48	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	49	0	1	0.46124	computed	the channel equation	5	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	1	1	0.41525	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	2	1	0.29965	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	3	1	0.30467	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	49	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	49	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	49	0	3	0.46124	computed	the channel equation	5	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	1	3	0.41525	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	2	3	0.29965	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	3	3	0.30467	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	49	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	49	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	49	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	50	0	2	0.45134	computed	the channel equation	5	unwitnessed	open-shell core, 3 parents
102	50	1	2	0.40619	computed	the channel equation	4	unwitnessed	open-shell core, 3 parents
102	50	2	2	0.29277	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
102	50	3	2	0.29723	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	50	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	50	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	50	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	50	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	50	0	4	0.45134	computed	the channel equation	5	unwitnessed	open-shell core, 3 parents
102	50	1	4	0.40619	computed	the channel equation	4	unwitnessed	open-shell core, 3 parents
102	50	2	4	0.29277	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
102	50	3	4	0.29723	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	50	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	50	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	50	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	50	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	51	0	3	0.44173	computed	the channel equation	5	unwitnessed	open-shell core, 3 parents
102	51	1	3	0.39739	computed	the channel equation	4	unwitnessed	open-shell core, 3 parents
102	51	2	3	0.28609	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
102	51	3	3	0.28999	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	51	4	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	51	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	51	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	51	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	51	0	5	0.44173	computed	the channel equation	5	unwitnessed	open-shell core, 3 parents
102	51	1	5	0.39739	computed	the channel equation	4	unwitnessed	open-shell core, 3 parents
102	51	2	5	0.28609	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
102	51	3	5	0.28999	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	51	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	51	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	51	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	51	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	52	0	2	0.43238	computed	the channel equation	5	unwitnessed	open-shell core, 3 parents
102	52	1	2	0.38882	computed	the channel equation	4	unwitnessed	open-shell core, 3 parents
102	52	2	2	0.27958	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
102	52	3	2	0.28294	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	52	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	52	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	52	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	52	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	52	0	4	0.43238	computed	the channel equation	5	unwitnessed	open-shell core, 3 parents
102	52	1	4	0.38882	computed	the channel equation	4	unwitnessed	open-shell core, 3 parents
102	52	2	4	0.27958	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
102	52	3	4	0.28294	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	52	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
102	52	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	52	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	52	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	53	0	1	0.42328	computed	the channel equation	5	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	53	1	1	0.38049	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	53	2	1	0.27325	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	53	3	1	0.27608	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	53	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	53	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	53	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	53	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
102	53	0	3	0.42328	computed	the channel equation	5	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
102	53	1	3	0.38049	computed	the channel equation	4	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
