# 3,611 COREPRESENTATIONS over the 870 isolated high-symmetry k-stars of
# the 162 space groups that seat any -- the physically irreducible phonon
# levels once TIME REVERSAL is admitted.  COMPUTED end to end; no
# representation, corepresentation or k-point table is read.
#
# SPINLESS (T^2 = +1) and NONMAGNETIC.  W is the NORMALISED indicator of
# Bilbao's Representations DSG (Elcoro et al. 2017, eq. 13), divided by
# |G_k|; it is NOT Bradley & Cracknell eq. (7.3.48) or MTQC's J_sigma.
#
# WHAT IS CHECKED, AND WHAT IS NOT.  Verified by corep_derive.py --selftest:
#   the SIGNED sum rule, whose right-hand side touches no character table
#     -- holds on all 828 stars with an antiunitary coset;
#   the case-(c) pairing, fixed-point-free on all 828;
#   21 stars measured out of an actual DYNAMICAL MATRIX, with a complex
#     Hermitian control that breaks only time reversal -- 0 mismatches;
#   the published rows of sg 19, 76, 144, 227 and 230.
# Agreement with captures/PHONON-KGROUND.tsv over the 7 non-Gamma TRIMs of
# all 230 space groups (230 of 230) is measured by a separate script and is
# NOT re-run by this file's selftest.  Neither is the set-wise identity of
# the stars with kpoint_derive's grid-free enumeration (230 of 230).
sg	system	k	k2	little_order	star	factor_order	small_dim	n_small	case	corep_dim	doubling
166	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
166	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
166	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
166	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
166	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
166	trigonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
166	trigonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
166	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
166	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
166	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
166	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
166	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
166	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
166	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
166	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
166	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
166	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
166	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
166	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
167	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
167	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
167	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
167	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
167	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
167	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
167	trigonal	0/1,0/1,1/2	-	12	1	2	2	2	c	4	at-k
167	trigonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
167	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
167	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
167	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
167	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
167	trigonal	0/1,1/2,1/2	-	4	3	2	2	1	a	2	none
174	hexagonal	0/1,0/1,0/1	-	6	1	1	1	2	c	2	at-k
174	hexagonal	0/1,0/1,0/1	-	6	1	1	1	2	c	2	at-k
174	hexagonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
174	hexagonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
174	hexagonal	0/1,0/1,1/2	-	6	1	1	1	2	c	2	at-k
174	hexagonal	0/1,0/1,1/2	-	6	1	1	1	2	c	2	at-k
174	hexagonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
174	hexagonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
174	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	1	2	x	1	in-bz
174	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	1	2	x	1	in-bz
175	hexagonal	0/1,0/1,0/1	-	12	1	1	1	2	c	2	at-k
175	hexagonal	0/1,0/1,0/1	-	12	1	1	1	2	c	2	at-k
175	hexagonal	0/1,0/1,0/1	-	12	1	1	1	2	c	2	at-k
175	hexagonal	0/1,0/1,0/1	-	12	1	1	1	2	c	2	at-k
175	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
175	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
175	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
175	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
175	hexagonal	0/1,0/1,1/2	-	12	1	1	1	2	c	2	at-k
175	hexagonal	0/1,0/1,1/2	-	12	1	1	1	2	c	2	at-k
175	hexagonal	0/1,0/1,1/2	-	12	1	1	1	2	c	2	at-k
175	hexagonal	0/1,0/1,1/2	-	12	1	1	1	2	c	2	at-k
175	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
175	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
175	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
175	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
175	hexagonal	1/3,1/3,0/1	-	6	2	1	1	2	c	2	at-k
175	hexagonal	1/3,1/3,0/1	-	6	2	1	1	2	c	2	at-k
175	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
175	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
175	hexagonal	1/3,1/3,1/2	-	6	2	1	1	2	c	2	at-k
175	hexagonal	1/3,1/3,1/2	-	6	2	1	1	2	c	2	at-k
175	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
175	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
175	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
175	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
175	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
175	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
175	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
175	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
175	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
175	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
176	hexagonal	0/1,0/1,0/1	-	12	1	1	1	2	c	2	at-k
176	hexagonal	0/1,0/1,0/1	-	12	1	1	1	2	c	2	at-k
176	hexagonal	0/1,0/1,0/1	-	12	1	1	1	2	c	2	at-k
176	hexagonal	0/1,0/1,0/1	-	12	1	1	1	2	c	2	at-k
176	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
176	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
176	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
176	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
176	hexagonal	0/1,0/1,1/2	-	12	1	2	2	2	c	4	at-k
176	hexagonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
176	hexagonal	1/3,1/3,0/1	-	6	2	1	1	2	c	2	at-k
176	hexagonal	1/3,1/3,0/1	-	6	2	1	1	2	c	2	at-k
176	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
176	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
176	hexagonal	1/3,1/3,1/2	-	6	2	2	1	2	c	2	at-k
176	hexagonal	1/3,1/3,1/2	-	6	2	2	1	2	c	2	at-k
176	hexagonal	1/3,1/3,1/2	-	6	2	2	1	2	c	2	at-k
176	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
176	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
176	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
176	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
176	hexagonal	0/1,1/2,1/2	-	4	3	2	2	1	a	2	none
177	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
177	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
177	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
177	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
177	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
177	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
177	hexagonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
177	hexagonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
177	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
177	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
177	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
177	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
177	hexagonal	1/3,1/3,0/1	-	6	2	1	2	1	a	2	none
177	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
177	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
177	hexagonal	1/3,1/3,1/2	-	6	2	1	2	1	a	2	none
177	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
177	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
177	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
177	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
177	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
177	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
177	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
177	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
177	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
177	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
178	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
178	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
178	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
178	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
178	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
178	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
178	hexagonal	0/1,0/1,1/2	-	12	1	6	2	1	a	2	none
178	hexagonal	0/1,0/1,1/2	-	12	1	6	2	1	a	2	none
178	hexagonal	0/1,0/1,1/2	-	12	1	6	2	1	a	2	none
178	hexagonal	1/3,1/3,0/1	-	6	2	1	2	1	a	2	none
178	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
178	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
178	hexagonal	1/3,1/3,1/2	-	6	2	3	2	1	a	2	none
178	hexagonal	1/3,1/3,1/2	-	6	2	3	1	2	c	2	at-k
178	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
178	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
178	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
178	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
178	hexagonal	0/1,1/2,1/2	-	4	3	2	2	1	a	2	none
179	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
179	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
179	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
179	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
179	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
179	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
179	hexagonal	0/1,0/1,1/2	-	12	1	6	2	1	a	2	none
179	hexagonal	0/1,0/1,1/2	-	12	1	6	2	1	a	2	none
179	hexagonal	0/1,0/1,1/2	-	12	1	6	2	1	a	2	none
179	hexagonal	1/3,1/3,0/1	-	6	2	1	2	1	a	2	none
179	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
179	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
179	hexagonal	1/3,1/3,1/2	-	6	2	3	2	1	a	2	none
179	hexagonal	1/3,1/3,1/2	-	6	2	3	1	2	c	2	at-k
179	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
179	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
179	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
179	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
179	hexagonal	0/1,1/2,1/2	-	4	3	2	2	1	a	2	none
180	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
180	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
180	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
180	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
180	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
180	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
180	hexagonal	0/1,0/1,1/2	-	12	1	3	2	1	a	2	none
180	hexagonal	0/1,0/1,1/2	-	12	1	3	2	1	a	2	none
180	hexagonal	0/1,0/1,1/2	-	12	1	3	1	1	a	1	none
180	hexagonal	0/1,0/1,1/2	-	12	1	3	1	1	a	1	none
180	hexagonal	0/1,0/1,1/2	-	12	1	3	1	1	a	1	none
180	hexagonal	0/1,0/1,1/2	-	12	1	3	1	1	a	1	none
180	hexagonal	1/3,1/3,0/1	-	6	2	1	2	1	a	2	none
180	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
180	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
180	hexagonal	1/3,1/3,1/2	-	6	2	3	2	1	a	2	none
180	hexagonal	1/3,1/3,1/2	-	6	2	3	1	1	a	1	none
180	hexagonal	1/3,1/3,1/2	-	6	2	3	1	1	a	1	none
180	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
180	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
180	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
180	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
180	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
180	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
180	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
180	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
181	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
181	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
181	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
181	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
181	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
181	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
181	hexagonal	0/1,0/1,1/2	-	12	1	3	2	1	a	2	none
181	hexagonal	0/1,0/1,1/2	-	12	1	3	2	1	a	2	none
181	hexagonal	0/1,0/1,1/2	-	12	1	3	1	1	a	1	none
181	hexagonal	0/1,0/1,1/2	-	12	1	3	1	1	a	1	none
181	hexagonal	0/1,0/1,1/2	-	12	1	3	1	1	a	1	none
181	hexagonal	0/1,0/1,1/2	-	12	1	3	1	1	a	1	none
181	hexagonal	1/3,1/3,0/1	-	6	2	1	2	1	a	2	none
181	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
181	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
181	hexagonal	1/3,1/3,1/2	-	6	2	3	2	1	a	2	none
181	hexagonal	1/3,1/3,1/2	-	6	2	3	1	1	a	1	none
181	hexagonal	1/3,1/3,1/2	-	6	2	3	1	1	a	1	none
181	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
181	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
181	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
181	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
181	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
181	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
181	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
181	hexagonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
182	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
182	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
182	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
182	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
182	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
182	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
182	hexagonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
182	hexagonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
182	hexagonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
182	hexagonal	1/3,1/3,0/1	-	6	2	1	2	1	a	2	none
182	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
182	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
182	hexagonal	1/3,1/3,1/2	-	6	2	1	2	1	a	2	none
182	hexagonal	1/3,1/3,1/2	-	6	2	1	1	2	c	2	at-k
182	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
182	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
182	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
182	hexagonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
182	hexagonal	0/1,1/2,1/2	-	4	3	2	2	1	a	2	none
187	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
187	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
187	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
187	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
187	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
187	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
187	hexagonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
187	hexagonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
187	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
187	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
187	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
187	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
187	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
187	hexagonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
188	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
188	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
188	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
188	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
188	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
188	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
188	hexagonal	0/1,0/1,1/2	-	12	1	2	2	2	c	4	at-k
188	hexagonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
188	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
188	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
188	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
188	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
188	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
188	hexagonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
188	hexagonal	1/3,1/3,1/2	-	6	2	2	1	2	c	2	at-k
188	hexagonal	1/3,1/3,1/2	-	6	2	2	1	2	c	2	at-k
188	hexagonal	1/3,1/3,1/2	-	6	2	2	1	2	c	2	at-k
189	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
189	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
189	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
189	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
189	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
189	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
189	hexagonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
189	hexagonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
189	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
189	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
189	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
189	hexagonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
189	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	2	2	x	2	in-bz
189	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	2	2	x	2	in-bz
189	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	1	2	x	1	in-bz
189	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	1	2	x	1	in-bz
189	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	1	2	x	1	in-bz
189	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	1	2	x	1	in-bz
189	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	1	2	2	x	2	in-bz
189	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	1	2	2	x	2	in-bz
189	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	1	1	2	x	1	in-bz
189	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	1	1	2	x	1	in-bz
189	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	1	1	2	x	1	in-bz
189	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	1	1	2	x	1	in-bz
190	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
190	hexagonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
190	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
190	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
190	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
190	hexagonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
190	hexagonal	0/1,0/1,1/2	-	12	1	2	2	2	c	4	at-k
190	hexagonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
190	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	2	2	x	2	in-bz
190	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	2	2	x	2	in-bz
190	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	1	2	x	1	in-bz
190	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	1	2	x	1	in-bz
190	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	1	2	x	1	in-bz
190	hexagonal	1/3,1/3,0/1	2/3,2/3,0/1	12	1	1	1	2	x	1	in-bz
190	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	2	2	2	x	2	in-bz
190	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	2	2	2	x	2	in-bz
190	hexagonal	1/3,1/3,1/2	2/3,2/3,1/2	12	1	2	2	2	x	2	in-bz
191	hexagonal	0/1,0/1,0/1	-	24	1	1	2	1	a	2	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	2	1	a	2	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	2	1	a	2	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	2	1	a	2	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	1	1	a	1	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	1	1	a	1	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	1	1	a	1	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	1	1	a	1	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	1	1	a	1	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	1	1	a	1	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	1	1	a	1	none
191	hexagonal	0/1,0/1,0/1	-	24	1	1	1	1	a	1	none
191	hexagonal	0/1,0/1,1/2	-	24	1	1	2	1	a	2	none
191	hexagonal	0/1,0/1,1/2	-	24	1	1	2	1	a	2	none
191	hexagonal	0/1,0/1,1/2	-	24	1	1	2	1	a	2	none
191	hexagonal	0/1,0/1,1/2	-	24	1	1	2	1	a	2	none
191	hexagonal	0/1,0/1,1/2	-	24	1	1	1	1	a	1	none
