id	pass	number	verdict	confidence	volume	already_docketed	reason	register_entry_marker	correction_label	correction_quote	conversation	conversation_title	msg
PO-0126	numeric	1368	UNRELATED	MEDIUM	The_Method_1_6___The_Register-2.md		1368 is a register identifier rather than a measured value, and the correction withdraws no figure attached to it — it only notes the entry never named the Nilsson family.		The refuted family is Nilsson's modified oscillator; kappa and mu were never universal	**The refuted family is Nilsson's modified oscillator.** H = HO − 2κℏω₀[l·s − μ(l² − ⟨l²⟩_N)] ... register 1368 never named it. ... The literature says the parameters were **never claimed to be universal** ... κ_n = 0.0588, μ_n = 0.328 for the actinide region against κ = 0.0601, μ = 0.448 for light nuclei ... the failure is *exact and structural*	f2069859-86cc-427e-a1e2-09f1321b39ae	The Method 1.6.1	141
PO-0127	numeric	118	UNRELATED	MEDIUM	The_Method_1_6-2.md		The correction concerns the Janet index being incomplete at 118 rows, while the volume's 118 is the element count of Lambda and of the first census, not a Janet index claim.		Janet's E = 0 is forced, not earned	"`INDICES.md` records Janet at ""all 118, (n+ℓ, Z), E = 0"" — but 118 is not a complete Janet index. A complete one is 120, and at 118 it has E = 2 ... **Janet's E = 0 is the vacuous kind**: one cell per row, nothing to bind, exactly the fault the contingency protocol was built for."	f2069859-86cc-427e-a1e2-09f1321b39ae	The Method 1.6.1	323
PO-0127	numeric	120	UNRELATED	HIGH	The_Method_1_6-2.md		The corrected figure 120 is the size of a complete Janet index, whereas the volume's 120 counts sublattices of Lambda.		Janet's E = 0 is forced, not earned	"`INDICES.md` records Janet at ""all 118, (n+ℓ, Z), E = 0"" — but 118 is not a complete Janet index. A complete one is 120, and at 118 it has E = 2 ... **Janet's E = 0 is the vacuous kind**: one cell per row, nothing to bind, exactly the fault the contingency protocol was built for."	f2069859-86cc-427e-a1e2-09f1321b39ae	The Method 1.6.1	323
PO-0128	numeric	109	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 109 is the first of the elements 109-118 restored to the count, while the volume's matches are register entry number 109 and the Rydberg constant 109,737.31568.		Register 1395's 47/11 split superseded by 38/20	The split isn't 47/11. At the correct limit it's **38 beyond, 20 within** — and the extra nine are not new physics, they're elements 109 to 118 whose ground configurations `ground.py` holds but which register 1395's arithmetic put beyond the edge. ... The limit was my data's edge, not the subject's.	f2069859-86cc-427e-a1e2-09f1321b39ae	The Method 1.6.1	331
PO-0128	numeric	118	UNRELATED	HIGH	The_Method_1_6-2.md		The volume's 118 is Lambda's element count in a passage about external definition cost, not the 47/11 or 38/20 split the correction revises.		Register 1395's 47/11 split superseded by 38/20	The split isn't 47/11. At the correct limit it's **38 beyond, 20 within** — and the extra nine are not new physics, they're elements 109 to 118 whose ground configurations `ground.py` holds but which register 1395's arithmetic put beyond the edge. ... The limit was my data's edge, not the subject's.	f2069859-86cc-427e-a1e2-09f1321b39ae	The Method 1.6.1	331
PO-0129	numeric	108	UNRELATED	HIGH	The_Method_1_6-2.md		The quote withdraws the null score of 28, not the 108 denominator, and the volume's 108 is a Cu II level at 108,014 cm-1 and a register heading number.		The null of 28 is bad and must be recomputed	**5. The null of 28.** Plain Madelung order: at each step take the next unfilled subshell in n-plus-ℓ sequence, and score against the observed entry. It got 28 of 108. I flagged at the time that I *expected* about 82 and got 28 — which meant my step extractor was itself broken ... **So the 28 is a bad null and should be recomputed**, not carried.	f2069859-86cc-427e-a1e2-09f1321b39ae	The Method 1.6.1	395
PO-0130	numeric	1411	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote annotates register 1411's provenance, while the volume's 1411 is an rms of 0.1411 from the Janet-term fit - same digits, different quantity.		The eight recorded a-values are reconstructions, not measurements	"**6. ""The handoff"" in 1411.** It means `HANDOFF.md` in that tree — the session state file, not a separate source. The eight *a* values were recorded there from earlier sessions' walk work. So they are **reconstructions from prior runs, not measurements**, and 1403 and 1409 are claiming agreement with a previously computed trajectory. That is weaker than it reads, and worth annotating."	f2069859-86cc-427e-a1e2-09f1321b39ae	The Method 1.6.1	395
PO-0132	numeric	106	UNRELATED	HIGH	The_Method_1_6-2.md		The correction replaces the null 28 with 96 of 106; the volume's 106 is E for the 32-column periodic table convention and a register heading, a different quantity.		Madelung null corrected from 28 to 96	**The null was not 28. It is 96.** Plain Madelung, scored on the same 106 clean steps the corridor uses, given the observed configuration at Z−1: **96 of 106, ninety-one percent.** Free-running, generating its own configurations from hydrogen: 94. Neither is anywhere near 28, and you were right at the time that the 28 was a broken extractor rather than a fact about Madelung.	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	74
PO-0133	numeric	108	UNRELATED	MEDIUM	The_Method_1_6-2.md		108 is the withdrawn observability edge, but the volume occurrences shown are Cu II Rydberg levels at 108,014-110,366 cm-1 and a numbered register heading, neither asserting an edge at Z = 108.		Observation ends at Z=102, not 108; four edges	**So I had the edge in the wrong place, and it's worth correcting plainly.** I told you 108 was where spectroscopically determined ground configurations end. It isn't. **Observation ends at 102.** What NIST lists for 103 through 108 are configurations from calculation and chemical homology — and the fetch itself showed it: every ionisation energy in those five rows carried a flag	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	106
PO-0133	numeric	103	UNRELATED	HIGH	The_Method_1_6-2.md		103 appears in the quote only as the start of the calculated range; the volume's 103 is an impossible median inked fraction of 103% in an audit narrative.		Observation ends at Z=102, not 108; four edges	**So I had the edge in the wrong place, and it's worth correcting plainly.** I told you 108 was where spectroscopically determined ground configurations end. It isn't. **Observation ends at 102.** What NIST lists for 103 through 108 are configurations from calculation and chemical homology — and the fetch itself showed it: every ionisation energy in those five rows carried a flag	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	106
PO-0134	numeric	106	UNRELATED	HIGH	The_Method_1_6-2.md		The quote withdraws the in-sample 99 against a held-out 90; its 106 is the step denominator, while the volume's 106 is E for the 32-column table.		Scorer was fitted; 99 in sample, 90 held out	Placing a from step Z's own corridor uses `brack.py`'s corridor, which was built *from the observed entrant at Z*. So the answer sets the parameter that produces the answer. Held out properly — a placed only from corridors already revealed at earlier steps, then the step predicted, then the step revealed — IN-SAMPLE 99 of 106 OUT-OF-SAMPLE 90 of 106	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	110
PO-0136	numeric	106	UNRELATED	HIGH	The_Method_1_6-2.md		What the quote withdraws is the reading of the 106 non-empty corridors as one system, not the count itself, and the volume's 106 is the 32-column E value.		Atomic table is not additively representable as one system	I wrote in 1461 that the atomic order *is* additively representable because 106 of 106 corridors are non-empty. Applying that entry's own imported warning to that entry: **it isn't.** ν has one parameter, so those are **106 separate one-dimensional feasibility results, not one system.** Solved as one system the table is **infeasible** — the running intersection empties fourteen times.	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	206
PO-0138	numeric	1.000	UNRELATED	MEDIUM	The_Method_1_6-2.md		The quote withdraws the claim that two trajectories independently originate at a = 1.000; the volume's 1.0000000 is a computed ns/(n-1)d crossing surd, and the register's 1.000 a correlation.		Shared trajectory origin at a=1.000 was a hard-coded default	"**Both fallbacks are the same hard-coded a₀ = 1.0.** ""Both originate at exactly 1.000, reached independently"" is false. **One arbitrary default appearing twice** — and I made it worse by noting that 1 is one of the nineteen surds, which turned a coincidence into apparent structure. I wrote that as a finding twenty minutes after setting the default myself."	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	218
PO-0140	numeric	419	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		419 is a page number from the wrong article the bad PII returned; the volume's 419 is a register entry number about P17's ungrounded symbol.		D3's PII was a two-digit transposition landing on a real article	I supplied 0092640X86900158 → Ivanova et al., pp. 419–428 correct 0092640X86900185 → Theodosiou et al., pp. 473–486 ... **58 for 85.** That's the worst shape a typo can take — it doesn't 404, it returns something plausible with the right journal, year and subject area. ... a false failure closes an avenue nobody ever tried.	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	426
PO-0140	numeric	428	UNRELATED	HIGH	The_Method_1_6-2.md		428 is the closing page of the misfetched Ivanova article, while the volume's 428 is a register pointer in the Chapter 15 discussion.		D3's PII was a two-digit transposition landing on a real article	I supplied 0092640X86900158 → Ivanova et al., pp. 419–428 correct 0092640X86900185 → Theodosiou et al., pp. 473–486 ... **58 for 85.** That's the worst shape a typo can take — it doesn't 404, it returns something plausible with the right journal, year and subject area. ... a false failure closes an avenue nobody ever tried.	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	426
PO-0140	numeric	473	UNRELATED	HIGH	The_Method_1_6-2.md		473 is a page number in the corrected Theodosiou citation; the volume's 473 is a count of h = 2 level pairs and a register entry number.		D3's PII was a two-digit transposition landing on a real article	I supplied 0092640X86900158 → Ivanova et al., pp. 419–428 correct 0092640X86900185 → Theodosiou et al., pp. 473–486 ... **58 for 85.** That's the worst shape a typo can take — it doesn't 404, it returns something plausible with the right journal, year and subject area. ... a false failure closes an avenue nobody ever tried.	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	426
PO-0140	numeric	486	UNRELATED	HIGH	The_Method_1_6-2.md		486 is the closing page of the corrected citation, while the volume's 486 is a register pointer about the two registers the book keeps.		D3's PII was a two-digit transposition landing on a real article	I supplied 0092640X86900158 → Ivanova et al., pp. 419–428 correct 0092640X86900185 → Theodosiou et al., pp. 473–486 ... **58 for 85.** That's the worst shape a typo can take — it doesn't 404, it returns something plausible with the right journal, year and subject area. ... a false failure closes an avenue nobody ever tried.	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	426
PO-0140	numeric	404	UNRELATED	HIGH	The_Method_1_6-2.md		404 in the quote is an HTTP status in the phrase 'it doesn't 404'; the volume's 404 is a register entry about the reference index refusing four cells.		D3's PII was a two-digit transposition landing on a real article	I supplied 0092640X86900158 → Ivanova et al., pp. 419–428 correct 0092640X86900185 → Theodosiou et al., pp. 473–486 ... **58 for 85.** That's the worst shape a typo can take — it doesn't 404, it returns something plausible with the right journal, year and subject area. ... a false failure closes an avenue nobody ever tried.	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	426
PO-0141	numeric	904	UNRELATED	HIGH	The_Method_1_6-2.md		904 in the quote is a register entry whose italics still render unbalanced, whereas the volume's 904 is the count of conservative cells in 904 of 1,654.		PR3's escape never worked; U+2217 glyph is the fix	"**PR3 — solved with U+2217 ∗, the ASTERISK OPERATOR.** ... 37 replaced (14 escaped, 23 raw) — 0 notation asterisks remain / unbalanced italics: 25 → 14 ... **the escape never worked.** Four of the six entries the queue called *""escaped correctly""* — 904, 943, 1275, 1302 — **still read as unbalanced** ... **PR5's audit 26 would have fired on correctly-escaped entries forever.**"	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	481
PO-0141	numeric	943	UNRELATED	HIGH	The_Method_1_6-2.md		943 in the quote is a register entry identifier; the volume's match is the year in 'seniority, Racah 1943'.		PR3's escape never worked; U+2217 glyph is the fix	"**PR3 — solved with U+2217 ∗, the ASTERISK OPERATOR.** ... 37 replaced (14 escaped, 23 raw) — 0 notation asterisks remain / unbalanced italics: 25 → 14 ... **the escape never worked.** Four of the six entries the queue called *""escaped correctly""* — 904, 943, 1275, 1302 — **still read as unbalanced** ... **PR5's audit 26 would have fired on correctly-escaped entries forever.**"	4945af0e-6ff8-45ee-a138-940c87ad90a4	The Method 1.7	481
